audio_name,a,v,"start, end time",time
Ses11_2008_12_14_14_47_07_User_HeadMounted_Poppy_031.wav,0.2842814326286316,0.2903028130531311,"(276.0, 305.87)",29.870000000000005
Ses59_2009_05_08_11_28_48_User_HeadMounted_Spike_018.wav,-0.2133265733718872,-0.21762552857398987,"(117.04, 146.76)",29.719999999999985
Ses21_2009_01_06_12_41_42_User_HeadMounted_Poppy_021.wav,-0.04378465190529823,0.19539368152618408,"(244.21, 273.84)",29.629999999999967
Ses30_2009_01_30_12_00_35_User_HeadMounted_Obadiah_017.wav,-0.40088897943496704,-0.476553350687027,"(115.0, 144.11)",29.110000000000014
Ses2_2008_12_05_16_03_15_User_HeadMounted_Poppy_017.wav,0.4622318148612976,0.39423254132270813,"(159.03, 188.14)",29.109999999999985
Ses54_2009_05_12_15_02_01_User_HeadMounted_Obadiah_021.wav,-0.05423185974359512,-0.5434840321540833,"(249.16, 277.84)",28.67999999999998
Ses34_2009_02_12_10_49_45_User_HeadMounted_Prudence_014.wav,0.03503401204943657,0.12194265425205231,"(117.15, 145.49)",28.340000000000003
Ses58_2009_05_08_11_28_48_User_HeadMounted_Prudence_021.wav,-0.25286734104156494,0.15729542076587677,"(198.88, 227.12)",28.24000000000001
Ses22_2009_01_06_12_41_42_User_HeadMounted_Prudence_004.wav,-0.20083294808864594,0.090995192527771,"(103.45, 130.48)",27.029999999999987
Ses46_2009_01_28_15_35_20_User_HeadMounted_Prudence_003.wav,-0.04782360419631004,-0.15766245126724243,"(30.16, 57.17)",27.01
Ses14_2008_12_19_11_03_11_User_HeadMounted_Prudence_003.wav,-0.01727713644504547,0.3043673038482666,"(40.23, 67.16)",26.93
Ses53_2009_05_12_15_02_01_User_HeadMounted_Prudence_019.wav,0.17002134025096893,0.11614218354225159,"(246.54, 273.42)",26.880000000000024
Ses85_2009_05_26_10_19_53_User_HeadMounted_Prudence_042.wav,-0.2877682149410248,0.04774629324674606,"(281.36, 307.85)",26.49000000000001
Ses42_2009_05_15_15_04_29_User_HeadMounted_Prudence_021.wav,-0.3992178738117218,0.02223636582493782,"(128.96, 155.44)",26.47999999999999
Ses53_2009_05_12_15_02_01_User_HeadMounted_Prudence_011.wav,0.10061705857515335,-0.06532532721757889,"(119.74, 145.6)",25.86
Ses61_2009_05_08_11_28_48_User_HeadMounted_Obadiah_026.wav,-0.3616524338722229,-0.4243585765361786,"(250.1, 275.58)",25.47999999999999
Ses59_2009_05_08_11_28_48_User_HeadMounted_Spike_048.wav,0.027874669060111046,-0.3784974217414856,"(447.0, 472.41)",25.410000000000025
Ses78_2009_05_25_11_23_09_User_HeadMounted_Spike_018.wav,0.2857654094696045,-0.40531209111213684,"(173.12, 198.48)",25.359999999999985
Ses2_2008_12_05_16_03_15_User_HeadMounted_Poppy_014.wav,0.3316013514995575,0.4186452031135559,"(113.05, 138.34)",25.290000000000006
Ses4_2008_12_05_16_03_15_User_HeadMounted_Prudence_004.wav,0.3928900361061096,-0.07266133278608322,"(52.05, 77.28)",25.230000000000004
Ses78_2009_05_25_11_23_09_User_HeadMounted_Spike_033.wav,0.13693773746490479,0.04089047387242317,"(301.09, 326.05)",24.960000000000036
Ses10_2008_12_14_14_47_07_User_HeadMounted_Prudence_006.wav,0.13816894590854645,-0.39652806520462036,"(89.8, 114.47)",24.67
Ses48_2009_01_28_15_35_20_User_HeadMounted_Poppy_022.wav,0.17948785424232483,0.05850917100906372,"(284.47, 308.84)",24.369999999999948
Ses37_2009_02_12_10_49_45_User_HeadMounted_Poppy_043.wav,0.2703973054885864,0.3957441747188568,"(237.26, 261.54)",24.28000000000003
Ses21_2009_01_06_12_41_42_User_HeadMounted_Poppy_018.wav,-0.056444015353918076,0.19160671532154083,"(206.52, 230.71)",24.189999999999998
Ses29_2009_01_30_12_00_35_User_HeadMounted_Poppy_022.wav,-0.055341389030218124,0.12941928207874298,"(166.71, 190.85)",24.139999999999986
Ses59_2009_05_08_11_28_48_User_HeadMounted_Spike_028.wav,0.014532171189785004,-0.3620468080043793,"(227.76, 251.86)",24.100000000000023
Ses58_2009_05_08_11_28_48_User_HeadMounted_Prudence_034.wav,-0.17160119116306305,0.10602936893701553,"(329.63, 352.63)",23.0
Ses77_2009_05_25_11_23_09_User_HeadMounted_Prudence_027.wav,-0.03668930381536484,0.1749574989080429,"(247.12, 270.01)",22.889999999999986
Ses52_2009_05_12_15_02_01_User_HeadMounted_Spike_030.wav,0.2904798090457916,-0.48810070753097534,"(329.74, 352.62)",22.879999999999995
Ses34_2009_02_12_10_49_45_User_HeadMounted_Prudence_026.wav,-0.026205813512206078,0.07874268293380737,"(269.19, 291.95)",22.75999999999999
Ses95_2009_06_15_12_13_06_User_HeadMounted_Spike_043.wav,-0.19060659408569336,-0.04957159236073494,"(282.56, 305.31)",22.75
Ses61_2009_05_08_11_28_48_User_HeadMounted_Obadiah_032.wav,-0.326913058757782,-0.3050282597541809,"(335.07, 357.74)",22.670000000000016
Ses76_2009_05_25_11_23_09_User_HeadMounted_Obadiah_013.wav,-0.250905841588974,-0.06674771755933762,"(114.62, 137.09)",22.47
Ses77_2009_05_25_11_23_09_User_HeadMounted_Prudence_015.wav,-0.11230617016553879,0.11946745961904526,"(112.76, 135.18)",22.42
Ses5_2008_12_05_16_03_15_User_HeadMounted_Obadiah_025.wav,-0.03582470864057541,0.40807414054870605,"(247.53, 269.94)",22.409999999999997
Ses52_2009_05_12_15_02_01_User_HeadMounted_Spike_021.wav,0.504963755607605,-0.6157748699188232,"(242.56, 264.75)",22.189999999999998
Ses53_2009_05_12_15_02_01_User_HeadMounted_Prudence_005.wav,0.04860192537307739,-0.11625092476606369,"(39.3, 61.33)",22.03
Ses77_2009_05_25_11_23_09_User_HeadMounted_Prudence_036.wav,-0.09610919654369354,0.05937858670949936,"(334.98, 356.85)",21.870000000000005
Ses40_2009_05_15_15_04_29_User_HeadMounted_Spike_009.wav,-0.030199754983186722,-0.2543833255767822,"(120.19, 142.06)",21.870000000000005
Ses59_2009_05_08_11_28_48_User_HeadMounted_Spike_033.wav,-0.0048103006556630135,-0.2804136872291565,"(293.03, 314.65)",21.620000000000005
Ses4_2008_12_05_16_03_15_User_HeadMounted_Prudence_022.wav,-0.02292187139391899,0.3060367703437805,"(296.5, 318.08)",21.579999999999984
Ses59_2009_05_08_11_28_48_User_HeadMounted_Spike_013.wav,-0.3029554784297943,-0.13249899446964264,"(79.18, 100.66)",21.47999999999999
Ses85_2009_05_26_10_19_53_User_HeadMounted_Prudence_036.wav,-0.277148574590683,0.11540327221155167,"(203.21, 224.44)",21.22999999999999
Ses4_2008_12_05_16_03_15_User_HeadMounted_Prudence_020.wav,0.2538098096847534,0.3006783425807953,"(268.02, 289.16)",21.140000000000043
Ses52_2009_05_12_15_02_01_User_HeadMounted_Spike_006.wav,0.013380719348788261,-0.2786659002304077,"(53.34, 74.37)",21.03
Ses61_2009_05_08_11_28_48_User_HeadMounted_Obadiah_024.wav,-0.4053395390510559,-0.4507751762866974,"(212.48, 233.43)",20.950000000000017
Ses52_2009_05_12_15_02_01_User_HeadMounted_Spike_025.wav,0.12353305518627167,-0.43206560611724854,"(293.87, 314.8)",20.930000000000007
Ses5_2008_12_05_16_03_15_User_HeadMounted_Obadiah_005.wav,-0.017767295241355896,-0.10958582907915115,"(44.53, 65.41)",20.879999999999995
Ses78_2009_05_25_11_23_09_User_HeadMounted_Spike_011.wav,0.2769039273262024,-0.5572519302368164,"(86.63, 107.48)",20.85000000000001
Ses71_2009_05_22_15_17_45_User_HeadMounted_Poppy_044.wav,-0.12372267246246338,0.1599777489900589,"(302.18, 323.02)",20.839999999999975
Ses34_2009_02_12_10_49_45_User_HeadMounted_Prudence_027.wav,0.048934295773506165,0.21582886576652527,"(294.77, 315.53)",20.75999999999999
Ses59_2009_05_08_11_28_48_User_HeadMounted_Spike_029.wav,0.025078613311052322,-0.40424978733062744,"(254.23, 274.8)",20.57000000000002
Ses15_2008_12_19_11_03_11_User_HeadMounted_Obadiah_009.wav,-0.25110742449760437,-0.19399462640285492,"(200.4, 220.94)",20.539999999999992
Ses77_2009_05_25_11_23_09_User_HeadMounted_Prudence_047.wav,0.1361229419708252,0.28537076711654663,"(441.85, 462.37)",20.519999999999982
Ses47_2009_01_28_15_35_20_User_HeadMounted_Spike_031.wav,-0.09961800277233124,0.20400795340538025,"(270.12, 290.57)",20.44999999999999
Ses43_2009_05_15_15_04_29_User_HeadMounted_Obadiah_019.wav,-0.11096028238534927,0.02192942425608635,"(176.99, 197.29)",20.299999999999983
Ses54_2009_05_12_15_02_01_User_HeadMounted_Obadiah_027.wav,-0.026287956163287163,-0.382731169462204,"(325.06, 345.34)",20.279999999999973
Ses15_2008_12_19_11_03_11_User_HeadMounted_Obadiah_008.wav,-0.4117194712162018,-0.2081099897623062,"(171.35, 191.52)",20.170000000000016
Ses52_2009_05_12_15_02_01_User_HeadMounted_Spike_015.wav,0.2867060601711273,-0.5619694590568542,"(137.81, 157.85)",20.039999999999992
Ses41_2009_05_15_15_04_29_User_HeadMounted_Poppy_024.wav,0.06437024474143982,0.2504567801952362,"(181.14, 201.1)",19.960000000000008
Ses90_2009_06_05_10_14_28_User_HeadMounted_Spike_014.wav,-0.07219446450471878,0.12346895784139633,"(57.14, 76.95)",19.810000000000002
Ses77_2009_05_25_11_23_09_User_HeadMounted_Prudence_017.wav,-0.1269810050725937,0.10383754223585129,"(141.75, 161.5)",19.75
Ses53_2009_05_12_15_02_01_User_HeadMounted_Prudence_017.wav,0.22564706206321716,0.2156735360622406,"(211.96, 231.71)",19.75
Ses34_2009_02_12_10_49_45_User_HeadMounted_Prudence_007.wav,-0.032032739371061325,0.19213400781154633,"(52.88, 72.47)",19.589999999999996
Ses89_2009_06_05_10_14_28_User_HeadMounted_Prudence_036.wav,-0.26109910011291504,0.10989224910736084,"(234.25, 253.78)",19.53
Ses11_2008_12_14_14_47_07_User_HeadMounted_Poppy_026.wav,0.2921585440635681,0.24995207786560059,"(221.27, 240.57)",19.299999999999983
Ses77_2009_05_25_11_23_09_User_HeadMounted_Prudence_037.wav,-0.09131014347076416,0.05553700029850006,"(361.93, 381.19)",19.25999999999999
Ses2_2008_12_05_16_03_15_User_HeadMounted_Poppy_023.wav,-0.09739416837692261,0.22557099163532257,"(230.69, 249.75)",19.060000000000002
Ses37_2009_02_12_10_49_45_User_HeadMounted_Poppy_017.wav,0.3014802932739258,0.27390486001968384,"(79.61, 98.56)",18.950000000000003
Ses73_2009_05_22_15_17_45_User_HeadMounted_Spike_034.wav,-0.07885784655809402,-0.14033225178718567,"(185.13, 204.07)",18.939999999999998
Ses95_2009_06_15_12_13_06_User_HeadMounted_Spike_033.wav,-0.15570151805877686,-0.08707766979932785,"(210.4, 229.33)",18.930000000000007
Ses72_2009_05_22_15_17_45_User_HeadMounted_Obadiah_016.wav,-0.28506067395210266,-0.1422879844903946,"(95.45, 114.34)",18.89
Ses21_2009_01_06_12_41_42_User_HeadMounted_Poppy_015.wav,-0.05690682679414749,0.2857447862625122,"(145.7, 164.41)",18.710000000000008
Ses48_2009_01_28_15_35_20_User_HeadMounted_Poppy_031.wav,0.2738596498966217,0.26387545466423035,"(351.19, 369.88)",18.689999999999998
Ses79_2009_05_25_11_23_09_User_HeadMounted_Poppy_060.wav,0.3050442636013031,0.4488845765590668,"(269.99, 288.6)",18.610000000000014
Ses48_2009_01_28_15_35_20_User_HeadMounted_Poppy_011.wav,0.04850016534328461,-0.1296209841966629,"(174.5, 193.06)",18.560000000000002
Ses54_2009_05_12_15_02_01_User_HeadMounted_Obadiah_003.wav,0.05151163414120674,-0.2689569592475891,"(78.87, 97.34)",18.47
Ses34_2009_02_12_10_49_45_User_HeadMounted_Prudence_018.wav,-0.06653621047735214,0.09554234892129898,"(178.63, 196.86)",18.230000000000018
Ses95_2009_06_15_12_13_06_User_HeadMounted_Spike_047.wav,-0.13043533265590668,0.023510809987783432,"(334.25, 352.45)",18.19999999999999
Ses70_2009_05_22_15_17_45_User_HeadMounted_Prudence_008.wav,-0.22039388120174408,0.13107796013355255,"(43.57, 61.74)",18.17
Ses73_2009_05_22_15_17_45_User_HeadMounted_Spike_047.wav,0.1225343570113182,-0.33200469613075256,"(286.17, 304.28)",18.109999999999957
Ses95_2009_06_15_12_13_06_User_HeadMounted_Spike_031.wav,-0.20766620337963104,-0.07123952358961105,"(186.47, 204.49)",18.02000000000001
Ses34_2009_02_12_10_49_45_User_HeadMounted_Prudence_023.wav,-0.06251056492328644,0.09214770048856735,"(226.6, 244.56)",17.960000000000008
Ses55_2009_05_12_15_02_01_User_HeadMounted_Poppy_005.wav,0.2427695095539093,0.395713746547699,"(37.4, 55.36)",17.96
Ses55_2009_05_12_15_02_01_User_HeadMounted_Poppy_009.wav,0.1335138976573944,0.40397417545318604,"(67.21, 85.16)",17.950000000000003
Ses42_2009_05_15_15_04_29_User_HeadMounted_Prudence_024.wav,-0.011516123078763485,0.20483532547950745,"(199.04, 216.83)",17.79000000000002
Ses11_2008_12_14_14_47_07_User_HeadMounted_Poppy_033.wav,0.024838028475642204,0.06865691393613815,"(322.74, 340.53)",17.789999999999964
Ses70_2009_05_22_15_17_45_User_HeadMounted_Prudence_028.wav,0.25239574909210205,0.2680124342441559,"(223.64, 241.31)",17.670000000000016
Ses40_2009_05_15_15_04_29_User_HeadMounted_Spike_017.wav,-0.19080498814582825,-0.08542677760124207,"(273.82, 291.23)",17.410000000000025
Ses9_2008_12_14_14_47_07_User_HeadMounted_Spike_014.wav,0.5253395438194275,0.29980987310409546,"(92.78, 110.19)",17.409999999999997
Ses82_2009_05_26_10_19_53_User_HeadMounted_Poppy_028.wav,0.038508880883455276,0.4517754316329956,"(97.06, 114.31)",17.25
Ses54_2009_05_12_15_02_01_User_HeadMounted_Obadiah_009.wav,-0.04018102586269379,-0.2794736921787262,"(126.14, 143.35)",17.209999999999994
Ses58_2009_05_08_11_28_48_User_HeadMounted_Prudence_004.wav,-0.20180819928646088,0.16305433213710785,"(47.72, 64.91)",17.189999999999998
Ses61_2009_05_08_11_28_48_User_HeadMounted_Obadiah_028.wav,-0.40193235874176025,-0.51484614610672,"(289.07, 306.08)",17.00999999999999
Ses73_2009_05_22_15_17_45_User_HeadMounted_Spike_038.wav,-0.02064233459532261,-0.19631487131118774,"(224.92, 241.88)",16.960000000000008
Ses76_2009_05_25_11_23_09_User_HeadMounted_Obadiah_023.wav,-0.2503584623336792,0.13536077737808228,"(203.81, 220.74)",16.930000000000007
Ses83_2009_05_26_10_19_53_User_HeadMounted_Obadiah_039.wav,-0.35965389013290405,-0.02034377120435238,"(261.32, 278.15)",16.829999999999984
Ses77_2009_05_25_11_23_09_User_HeadMounted_Prudence_043.wav,-0.032472021877765656,0.2336062490940094,"(405.97, 422.76)",16.789999999999964
Ses77_2009_05_25_11_23_09_User_HeadMounted_Prudence_049.wav,-0.025680633261799812,0.1157137006521225,"(477.12, 493.9)",16.779999999999973
Ses42_2009_05_15_15_04_29_User_HeadMounted_Prudence_027.wav,-0.056741803884506226,0.18998020887374878,"(220.76, 237.48)",16.72
Ses49_2009_01_28_15_35_20_User_HeadMounted_Obadiah_002.wav,-0.41258424520492554,-0.157434344291687,"(12.31, 28.97)",16.659999999999997
Ses11_2008_12_14_14_47_07_User_HeadMounted_Poppy_008.wav,0.32309776544570923,0.1080729216337204,"(69.57, 86.22)",16.650000000000006
Ses89_2009_06_05_10_14_28_User_HeadMounted_Prudence_038.wav,-0.3098341226577759,0.03860706835985184,"(263.64, 280.28)",16.639999999999986
Ses77_2009_05_25_11_23_09_User_HeadMounted_Prudence_026.wav,0.02667570859193802,0.30697494745254517,"(226.67, 243.15)",16.480000000000018
Ses30_2009_01_30_12_00_35_User_HeadMounted_Obadiah_013.wav,-0.2180529534816742,-0.3765016794204712,"(74.62, 91.09)",16.47
Ses54_2009_05_12_15_02_01_User_HeadMounted_Obadiah_026.wav,-0.1978762149810791,-0.35163623094558716,"(307.86, 324.31)",16.44999999999999
Ses40_2009_05_15_15_04_29_User_HeadMounted_Spike_014.wav,-0.06755481660366058,-0.2977672219276428,"(239.74, 256.17)",16.430000000000007
Ses85_2009_05_26_10_19_53_User_HeadMounted_Prudence_053.wav,-0.20841588079929352,0.17221860587596893,"(392.78, 409.14)",16.360000000000014
Ses60_2009_05_08_11_28_48_User_HeadMounted_Poppy_005.wav,-0.042006149888038635,0.24374298751354218,"(37.29, 53.64)",16.35
Ses21_2009_01_06_12_41_42_User_HeadMounted_Poppy_009.wav,-0.09217727929353714,0.2979081869125366,"(100.74, 117.03)",16.290000000000006
Ses41_2009_05_15_15_04_29_User_HeadMounted_Poppy_030.wav,0.014857077039778233,0.3502025902271271,"(220.97, 237.26)",16.289999999999992
Ses97_2009_06_15_12_13_06_User_HeadMounted_Prudence_056.wav,-0.1967984139919281,-0.010536085814237595,"(272.4, 288.64)",16.24000000000001
Ses96_2009_06_15_12_13_06_User_HeadMounted_Obadiah_022.wav,-0.12607447803020477,-0.05638328194618225,"(157.86, 174.04)",16.17999999999998
Ses70_2009_05_22_15_17_45_User_HeadMounted_Prudence_027.wav,0.001054858905263245,0.15632183849811554,"(206.28, 222.33)",16.05000000000001
Ses37_2009_02_12_10_49_45_User_HeadMounted_Poppy_046.wav,0.21288800239562988,0.24839824438095093,"(271.89, 287.92)",16.03000000000003
Ses10_2008_12_14_14_47_07_User_HeadMounted_Prudence_016.wav,-0.15881285071372986,-0.18623623251914978,"(218.04, 234.02)",15.980000000000018
Ses21_2009_01_06_12_41_42_User_HeadMounted_Poppy_016.wav,0.005566962528973818,0.28929081559181213,"(167.18, 183.06)",15.879999999999995
Ses73_2009_05_22_15_17_45_User_HeadMounted_Spike_052.wav,0.08368110656738281,-0.15107549726963043,"(328.68, 344.38)",15.699999999999989
Ses16_2008_12_19_11_03_11_User_HeadMounted_Poppy_017.wav,0.1816641390323639,0.34295380115509033,"(183.98, 199.58)",15.600000000000023
Ses47_2009_01_28_15_35_20_User_HeadMounted_Spike_032.wav,-0.04890814423561096,0.09025241434574127,"(297.29, 312.88)",15.589999999999975
Ses36_2009_02_12_10_49_45_User_HeadMounted_Obadiah_012.wav,0.030175821855664253,0.17752893269062042,"(76.88, 92.46)",15.579999999999998
Ses89_2009_06_05_10_14_28_User_HeadMounted_Prudence_014.wav,-0.2095433473587036,0.1114426702260971,"(72.04, 87.61)",15.569999999999993
Ses35_2009_02_12_10_49_45_User_HeadMounted_Spike_026.wav,0.1103847324848175,0.08598083257675171,"(146.12, 161.61)",15.490000000000009
Ses16_2008_12_19_11_03_11_User_HeadMounted_Poppy_005.wav,-0.11789491772651672,0.14632561802864075,"(35.85, 51.29)",15.439999999999998
Ses85_2009_05_26_10_19_53_User_HeadMounted_Prudence_024.wav,-0.26381370425224304,0.11430624127388,"(121.46, 136.87)",15.41000000000001
Ses59_2009_05_08_11_28_48_User_HeadMounted_Spike_045.wav,-0.04322657734155655,-0.3146989643573761,"(418.95, 434.26)",15.310000000000002
Ses85_2009_05_26_10_19_53_User_HeadMounted_Prudence_008.wav,-0.3826402425765991,-0.0021752321626991034,"(18.95, 34.18)",15.23
Ses14_2008_12_19_11_03_11_User_HeadMounted_Prudence_004.wav,0.07452227175235748,0.3318841755390167,"(75.32, 90.51)",15.190000000000012
Ses85_2009_05_26_10_19_53_User_HeadMounted_Prudence_050.wav,-0.3315982520580292,0.10789632797241211,"(361.37, 376.55)",15.180000000000007
Ses47_2009_01_28_15_35_20_User_HeadMounted_Spike_035.wav,0.06712788343429565,-0.1949489861726761,"(337.69, 352.84)",15.149999999999977
Ses9_2008_12_14_14_47_07_User_HeadMounted_Spike_019.wav,-0.02173016220331192,0.19344739615917206,"(149.65, 164.66)",15.009999999999991
Ses61_2009_05_08_11_28_48_User_HeadMounted_Obadiah_021.wav,-0.3457087576389313,-0.43127840757369995,"(184.55, 199.49)",14.939999999999998
Ses2_2008_12_05_16_03_15_User_HeadMounted_Poppy_019.wav,0.4472431540489197,0.5739904046058655,"(191.04, 205.96)",14.920000000000016
Ses85_2009_05_26_10_19_53_User_HeadMounted_Prudence_044.wav,-0.23694290220737457,0.06568814069032669,"(311.05, 325.93)",14.879999999999995
Ses41_2009_05_15_15_04_29_User_HeadMounted_Poppy_018.wav,-0.0360817089676857,0.2892579138278961,"(150.14, 164.93)",14.79000000000002
Ses52_2009_05_12_15_02_01_User_HeadMounted_Spike_014.wav,0.2835683822631836,-0.5709514617919922,"(119.31, 134.08)",14.77000000000001
Ses85_2009_05_26_10_19_53_User_HeadMounted_Prudence_057.wav,-0.24569018185138702,0.09024301171302795,"(427.35, 442.08)",14.729999999999961
Ses58_2009_05_08_11_28_48_User_HeadMounted_Prudence_015.wav,-0.13032382726669312,0.21339114010334015,"(148.6, 163.3)",14.700000000000017
Ses85_2009_05_26_10_19_53_User_HeadMounted_Prudence_037.wav,-0.25755050778388977,0.08165909349918365,"(225.7, 240.31)",14.610000000000014
Ses60_2009_05_08_11_28_48_User_HeadMounted_Poppy_031.wav,0.02266531065106392,0.40893083810806274,"(147.89, 162.4)",14.51000000000002
Ses48_2009_01_28_15_35_20_User_HeadMounted_Poppy_032.wav,0.11043048650026321,0.3339409828186035,"(378.33, 392.84)",14.509999999999991
Ses36_2009_02_12_10_49_45_User_HeadMounted_Obadiah_027.wav,0.033892273902893066,0.12159007042646408,"(148.74, 163.24)",14.5
Ses52_2009_05_12_15_02_01_User_HeadMounted_Spike_016.wav,0.4229974150657654,-0.6670824289321899,"(158.28, 172.71)",14.430000000000007
Ses71_2009_05_22_15_17_45_User_HeadMounted_Poppy_028.wav,-0.21237768232822418,0.09138469398021698,"(173.44, 187.83)",14.390000000000015
Ses58_2009_05_08_11_28_48_User_HeadMounted_Prudence_017.wav,-0.14261427521705627,0.24084927141666412,"(170.09, 184.45)",14.359999999999985
